,birth_country,year,destination,values
699,Haiti,2016,Victoria,40
700,Jamaica,2016,Victoria,260
701,Martinique,2016,Victoria,0
702,Montserrat,2016,Victoria,0
703,Puerto Rico,2016,Victoria,30
704,St Kitts/Nevis,2016,Victoria,10
705,St Lucia,2016,Victoria,10
706,St Vinc/Grenad,2016,Victoria,10
707,Trinidad/Tobago,2016,Victoria,310
708,Turks/Caicos Is,2016,Victoria,0
709,"Virgin Is, Brit",2016,Victoria,0
710,"Virgin Is, US",2016,Victoria,0
711,St Barthelemy,2016,Victoria,0
712,St Martin (Fr),2016,Victoria,0
713,Bonaire/SE/Saba,2016,Victoria,0
714,Curacao,2016,Victoria,30
715,Sint Maarten Dp,2016,Victoria,0
716,Benin,2016,Victoria,30
717,Burkina Faso,2016,Victoria,20
718,Cameroon,2016,Victoria,120
719,Cabo Verde,2016,Victoria,10
720,Cent Africa Rep,2016,Victoria,0
721,Chad,2016,Victoria,20
722,"Congo, Rep",2016,Victoria,290
723,"Congo, Dem Rep",2016,Victoria,860
724,Cote d'Ivoire,2016,Victoria,150
725,Equator Guinea,2016,Victoria,0
726,Gabon,2016,Victoria,10
727,Gambia,2016,Victoria,40
728,Ghana,2016,Victoria,"1,120"
729,Guinea,2016,Victoria,150
730,Guinea-Bissau,2016,Victoria,0
731,Liberia,2016,Victoria,820
732,Mali,2016,Victoria,20
733,Mauritania,2016,Victoria,10
734,Niger,2016,Victoria,10
735,Nigeria,2016,Victoria,"2,300"
736,Sao Tome/Princ,2016,Victoria,10
737,Senegal,2016,Victoria,90
738,Sierra Leone,2016,Victoria,450
739,Togo,2016,Victoria,80
740,Angola,2016,Victoria,120
741,Botswana,2016,Victoria,280
742,Burundi,2016,Victoria,290
743,Comoros,2016,Victoria,20
744,Djibouti,2016,Victoria,110
745,Eritrea,2016,Victoria,"2,410"
746,Ethiopia,2016,Victoria,"7,610"
747,Kenya,2016,Victoria,"4,610"
748,Lesotho,2016,Victoria,30
749,Madagascar,2016,Victoria,70
750,Malawi,2016,Victoria,290
751,Mauritius,2016,Victoria,"14,260"
752,Mayotte,2016,Victoria,0
753,Mozambique,2016,Victoria,200
754,Namibia,2016,Victoria,210
755,Reunion,2016,Victoria,30
756,Rwanda,2016,Victoria,120
757,St Helena,2016,Victoria,10
758,Seychelles,2016,Victoria,"1,130"
759,Somalia,2016,Victoria,"4,730"
760,South Africa,2016,Victoria,"30,320"
761,Eswatini,2016,Victoria,70
762,Tanzania,2016,Victoria,800
763,Uganda,2016,Victoria,800
764,Zambia,2016,Victoria,"1,020"
765,Zimbabwe,2016,Victoria,"5,620"
766,"S & E Afr, nec",2016,Victoria,0
767,Inadequately described,2016,Victoria,0
768,Australia,2016,Queensland,"3,705,110"
769,Norfolk Island,2016,Queensland,190
770,"Aust E T, nec",2016,Queensland,0
771,New Zealand,2016,Queensland,"219,930"
772,New Caledonia,2016,Queensland,700
773,PNG,2016,Queensland,"19,240"
774,Solomon Islands,2016,Queensland,"1,210"
775,Vanuatu,2016,Queensland,510
776,Guam,2016,Queensland,50
777,Kiribati,2016,Queensland,270
778,Marshall Is,2016,Queensland,20
779,"Micronesia, F S",2016,Queensland,10
780,Nauru,2016,Queensland,250
781,N Mariana Is,2016,Queensland,10
782,Palau,2016,Queensland,20
783,Cook Islands,2016,Queensland,"2,480"
784,Fiji,2016,Queensland,"15,300"
785,French Poly,2016,Queensland,240
786,Niue,2016,Queensland,350
787,Samoa,2016,Queensland,"9,400"
788,Samoa American,2016,Queensland,160
789,Tokelau,2016,Queensland,270
790,Tonga,2016,Queensland,"2,090"
791,Tuvalu,2016,Queensland,100
792,Wallis/Futuna,2016,Queensland,10
793,Pitcairn Is,2016,Queensland,0
794,"Polynesia, nec",2016,Queensland,0
795,Adelie Land,2016,Queensland,0
796,Argentinian A T,2016,Queensland,0
797,Australian A T,2016,Queensland,0
798,British A T,2016,Queensland,0
799,Chilean A T,2016,Queensland,0
800,Queen Maud Land,2016,Queensland,0
801,Ross Dependency,2016,Queensland,0
802,England,2016,Queensland,"200,360"
803,Isle of Man,2016,Queensland,160
804,N'thern Ireland,2016,Queensland,"4,930"
805,Scotland,2016,Queensland,"25,220"
806,Wales,2016,Queensland,"6,550"
807,Guernsey,2016,Queensland,170
808,Jersey,2016,Queensland,330
809,Ireland,2016,Queensland,"13,270"
810,Austria,2016,Queensland,"3,070"
811,Belgium,2016,Queensland,"1,480"
812,France,2016,Queensland,"6,870"
813,Germany,2016,Queensland,"23,110"
814,Liechtenstein,2016,Queensland,0
815,Luxembourg,2016,Queensland,50
816,Monaco,2016,Queensland,20
817,Netherlands,2016,Queensland,"15,770"
818,Switzerland,2016,Queensland,"3,240"
819,Denmark,2016,Queensland,"2,890"
820,Faroe Islands,2016,Queensland,10
821,Finland,2016,Queensland,"2,940"
822,Greenland,2016,Queensland,10
823,Iceland,2016,Queensland,130
824,Norway,2016,Queensland,"1,020"
825,Sweden,2016,Queensland,"2,640"
826,Aland Islands,2016,Queensland,0
827,Andorra,2016,Queensland,0
828,Gibraltar,2016,Queensland,90
829,Holy See,2016,Queensland,0
830,Italy,2016,Queensland,"14,780"
831,Malta,2016,Queensland,"2,820"
832,Portugal,2016,Queensland,"1,500"
833,San Marino,2016,Queensland,0
834,Spain,2016,Queensland,"2,990"
835,Albania,2016,Queensland,290
836,Bosnia/Herzegov,2016,Queensland,"4,660"
837,Bulgaria,2016,Queensland,570
838,Croatia,2016,Queensland,"5,110"
839,Cyprus,2016,Queensland,"1,350"
840,North Macedonia,2016,Queensland,"1,480"
841,Greece,2016,Queensland,"3,990"
842,Moldova,2016,Queensland,120
843,Romania,2016,Queensland,"2,900"
844,Slovenia,2016,Queensland,"1,010"
845,Montenegro,2016,Queensland,180
846,Serbia,2016,Queensland,"3,710"
847,Kosovo,2016,Queensland,140
848,Belarus,2016,Queensland,210
849,Czechia,2016,Queensland,"2,160"
850,Estonia,2016,Queensland,590
851,Hungary,2016,Queensland,"4,020"
852,Latvia,2016,Queensland,570
853,Lithuania,2016,Queensland,330
854,Poland,2016,Queensland,"5,930"
855,Russia,2016,Queensland,"3,760"
856,Slovakia,2016,Queensland,"1,010"
857,Ukraine,2016,Queensland,"1,640"
858,Algeria,2016,Queensland,260
859,Egypt,2016,Queensland,"2,790"
860,Libya,2016,Queensland,310
861,Morocco,2016,Queensland,300
862,Sudan,2016,Queensland,"2,660"
863,Tunisia,2016,Queensland,90
864,Western Sahara,2016,Queensland,0
865,Sp North Africa,2016,Queensland,0
866,South Sudan,2016,Queensland,"1,570"
867,Bahrain,2016,Queensland,280
868,Gaza Str/W Bank,2016,Queensland,130
869,Iran,2016,Queensland,"7,450"
870,Iraq,2016,Queensland,"3,120"
871,Israel,2016,Queensland,880
872,Jordan,2016,Queensland,420
873,Kuwait,2016,Queensland,740
874,Lebanon,2016,Queensland,"1,710"
875,Oman,2016,Queensland,320
876,Qatar,2016,Queensland,160
877,Saudi Arabia,2016,Queensland,"2,160"
878,Syria,2016,Queensland,510
879,Turkey,2016,Queensland,"1,860"
880,Unit Arab Emir,2016,Queensland,"1,220"
881,Yemen,2016,Queensland,110
882,Myanmar,2016,Queensland,"3,330"
883,Cambodia,2016,Queensland,"2,160"
884,Laos,2016,Queensland,"1,510"
885,Thailand,2016,Queensland,"10,780"
886,Vietnam,2016,Queensland,"21,810"
887,Brunei,2016,Queensland,340
888,Indonesia,2016,Queensland,"7,860"
889,Malaysia,2016,Queensland,"16,440"
890,Philippines,2016,Queensland,"43,130"
891,Singapore,2016,Queensland,"7,260"
892,Timor-Leste,2016,Queensland,550
893,China,2016,Queensland,"51,640"
894,Hong Kong,2016,Queensland,"12,190"
895,Macau,2016,Queensland,360
896,Mongolia,2016,Queensland,250
897,Taiwan,2016,Queensland,"17,980"
898,Japan,2016,Queensland,"14,410"
899,"Korea, North",2016,Queensland,40
900,"Korea, South",2016,Queensland,"20,990"
901,Bangladesh,2016,Queensland,"3,080"
902,Bhutan,2016,Queensland,690
903,India,2016,Queensland,"53,100"
904,Maldives,2016,Queensland,70
905,Nepal,2016,Queensland,"5,530"
906,Pakistan,2016,Queensland,"5,270"
907,Sri Lanka,2016,Queensland,"11,120"
908,Afghanistan,2016,Queensland,"3,880"
909,Armenia,2016,Queensland,30
910,Azerbaijan,2016,Queensland,80
911,Georgia,2016,Queensland,30
912,Kazakhstan,2016,Queensland,320
913,Kyrgyzstan,2016,Queensland,120
914,Tajikistan,2016,Queensland,10
915,Turkmenistan,2016,Queensland,10
916,Uzbekistan,2016,Queensland,280
917,Bermuda,2016,Queensland,150
918,Canada,2016,Queensland,"13,500"
919,St Pierre/Mique,2016,Queensland,0
920,USA,2016,Queensland,"20,920"
921,Argentina,2016,Queensland,"1,840"
922,Bolivia,2016,Queensland,120
923,Brazil,2016,Queensland,"7,900"
924,Chile,2016,Queensland,"2,700"
925,Colombia,2016,Queensland,"5,140"
926,Ecuador,2016,Queensland,410
927,Falkland Is,2016,Queensland,20
928,French Guiana,2016,Queensland,0
929,Guyana,2016,Queensland,150
930,Paraguay,2016,Queensland,70
931,Peru,2016,Queensland,"1,370"
932,Suriname,2016,Queensland,40
933,Uruguay,2016,Queensland,880
934,Venezuela,2016,Queensland,"1,330"
935,"S America, nec",2016,Queensland,0
936,Belize,2016,Queensland,20
937,Costa Rica,2016,Queensland,90
938,El Salvador,2016,Queensland,"2,750"
939,Guatemala,2016,Queensland,110
940,Honduras,2016,Queensland,70
941,Mexico,2016,Queensland,920
942,Nicaragua,2016,Queensland,150
943,Panama,2016,Queensland,50
944,Anguilla,2016,Queensland,0
945,Antigua/Barbuda,2016,Queensland,10
946,Aruba,2016,Queensland,20
947,Bahamas,2016,Queensland,80
948,Barbados,2016,Queensland,190
949,Cayman Islands,2016,Queensland,40
950,Cuba,2016,Queensland,210
951,Dominica,2016,Queensland,10
952,Dominican Rep,2016,Queensland,30
953,Grenada,2016,Queensland,50
954,Guadeloupe,2016,Queensland,0
955,Haiti,2016,Queensland,20
956,Jamaica,2016,Queensland,360
957,Martinique,2016,Queensland,20
958,Montserrat,2016,Queensland,10
959,Puerto Rico,2016,Queensland,40
960,St Kitts/Nevis,2016,Queensland,10
961,St Lucia,2016,Queensland,20
962,St Vinc/Grenad,2016,Queensland,20
963,Trinidad/Tobago,2016,Queensland,490
964,Turks/Caicos Is,2016,Queensland,0
965,"Virgin Is, Brit",2016,Queensland,10
966,"Virgin Is, US",2016,Queensland,10
967,St Barthelemy,2016,Queensland,0
968,St Martin (Fr),2016,Queensland,0
969,Bonaire/SE/Saba,2016,Queensland,0
970,Curacao,2016,Queensland,40
971,Sint Maarten Dp,2016,Queensland,0
972,Benin,2016,Queensland,20
973,Burkina Faso,2016,Queensland,0
974,Cameroon,2016,Queensland,90
975,Cabo Verde,2016,Queensland,0
976,Cent Africa Rep,2016,Queensland,10
977,Chad,2016,Queensland,20
978,"Congo, Rep",2016,Queensland,460
979,"Congo, Dem Rep",2016,Queensland,"1,400"
980,Cote d'Ivoire,2016,Queensland,130
981,Equator Guinea,2016,Queensland,0
982,Gabon,2016,Queensland,10
983,Gambia,2016,Queensland,20
984,Ghana,2016,Queensland,600
985,Guinea,2016,Queensland,180
986,Guinea-Bissau,2016,Queensland,0
987,Liberia,2016,Queensland,570
988,Mali,2016,Queensland,10
989,Mauritania,2016,Queensland,0
990,Niger,2016,Queensland,10
991,Nigeria,2016,Queensland,"1,400"
992,Sao Tome/Princ,2016,Queensland,0
993,Senegal,2016,Queensland,60
994,Sierra Leone,2016,Queensland,530
995,Togo,2016,Queensland,60
996,Angola,2016,Queensland,110
997,Botswana,2016,Queensland,300
998,Burundi,2016,Queensland,810
999,Comoros,2016,Queensland,0
1000,Djibouti,2016,Queensland,20
1001,Eritrea,2016,Queensland,"1,130"
1002,Ethiopia,2016,Queensland,"1,490"
1003,Kenya,2016,Queensland,"3,190"
1004,Lesotho,2016,Queensland,30
1005,Madagascar,2016,Queensland,80
1006,Malawi,2016,Queensland,380
1007,Mauritius,2016,Queensland,"1,860"
1008,Mayotte,2016,Queensland,0
1009,Mozambique,2016,Queensland,260
1010,Namibia,2016,Queensland,410
1011,Reunion,2016,Queensland,30
1012,Rwanda,2016,Queensland,390
1013,St Helena,2016,Queensland,10
1014,Seychelles,2016,Queensland,560
1015,Somalia,2016,Queensland,"1,510"
1016,South Africa,2016,Queensland,"44,740"
1017,Eswatini,2016,Queensland,70
1018,Tanzania,2016,Queensland,"1,020"
1019,Uganda,2016,Queensland,830
1020,Zambia,2016,Queensland,"1,590"
1021,Zimbabwe,2016,Queensland,"10,680"
1022,"S & E Afr, nec",2016,Queensland,0
1023,Inadequately described,2016,Queensland,0
1024,Australia,2016,South Australia,"1,294,010"
1025,Norfolk Island,2016,South Australia,10
1026,"Aust E T, nec",2016,South Australia,0
1027,New Zealand,2016,South Australia,"13,830"
1028,New Caledonia,2016,South Australia,30
1029,PNG,2016,South Australia,"1,060"
1030,Solomon Islands,2016,South Australia,60
1031,Vanuatu,2016,South Australia,30
1032,Guam,2016,South Australia,10
1033,Kiribati,2016,South Australia,20
1034,Marshall Is,2016,South Australia,0
1035,"Micronesia, F S",2016,South Australia,0
1036,Nauru,2016,South Australia,20
1037,N Mariana Is,2016,South Australia,0
1038,Palau,2016,South Australia,0
1039,Cook Islands,2016,South Australia,110
1040,Fiji,2016,South Australia,"1,420"
1041,French Poly,2016,South Australia,10
1042,Niue,2016,South Australia,10
1043,Samoa,2016,South Australia,110
1044,Samoa American,2016,South Australia,10
1045,Tokelau,2016,South Australia,10
1046,Tonga,2016,South Australia,110
1047,Tuvalu,2016,South Australia,0
1048,Wallis/Futuna,2016,South Australia,0
1049,Pitcairn Is,2016,South Australia,0
1050,"Polynesia, nec",2016,South Australia,0
1051,Adelie Land,2016,South Australia,0
1052,Argentinian A T,2016,South Australia,0
1053,Australian A T,2016,South Australia,0
1054,British A T,2016,South Australia,0
1055,Chilean A T,2016,South Australia,0
1056,Queen Maud Land,2016,South Australia,0
1057,Ross Dependency,2016,South Australia,0
1058,England,2016,South Australia,"103,740"
1059,Isle of Man,2016,South Australia,70
1060,N'thern Ireland,2016,South Australia,"2,310"
1061,Scotland,2016,South Australia,"13,310"
1062,Wales,2016,South Australia,"3,130"
1063,Guernsey,2016,South Australia,90
1064,Jersey,2016,South Australia,90
1065,Ireland,2016,South Australia,"3,720"
1066,Austria,2016,South Australia,"1,460"
1067,Belgium,2016,South Australia,500
1068,France,2016,South Australia,"1,550"
1069,Germany,2016,South Australia,"11,160"
1070,Liechtenstein,2016,South Australia,0
1071,Luxembourg,2016,South Australia,10
1072,Monaco,2016,South Australia,10
1073,Netherlands,2016,South Australia,"7,190"
1074,Switzerland,2016,South Australia,620
1075,Denmark,2016,South Australia,600
1076,Faroe Islands,2016,South Australia,0
1077,Finland,2016,South Australia,480
1078,Greenland,2016,South Australia,0
1079,Iceland,2016,South Australia,30
1080,Norway,2016,South Australia,220
1081,Sweden,2016,South Australia,530
1082,Aland Islands,2016,South Australia,10
1083,Andorra,2016,South Australia,0
1084,Gibraltar,2016,South Australia,50
1085,Holy See,2016,South Australia,0
1086,Italy,2016,South Australia,"20,180"
1087,Malta,2016,South Australia,"1,580"
1088,Portugal,2016,South Australia,610
1089,San Marino,2016,South Australia,0
1090,Spain,2016,South Australia,940
1091,Albania,2016,South Australia,530
1092,Bosnia/Herzegov,2016,South Australia,"2,900"
1093,Bulgaria,2016,South Australia,340
1094,Croatia,2016,South Australia,"3,970"
1095,Cyprus,2016,South Australia,"1,340"
1096,North Macedonia,2016,South Australia,660
1097,Greece,2016,South Australia,"10,150"
1098,Moldova,2016,South Australia,80
1099,Romania,2016,South Australia,"1,160"
1100,Slovenia,2016,South Australia,570
1101,Montenegro,2016,South Australia,150
1102,Serbia,2016,South Australia,"2,410"
1103,Kosovo,2016,South Australia,140
1104,Belarus,2016,South Australia,100
1105,Czechia,2016,South Australia,840
1106,Estonia,2016,South Australia,220
1107,Hungary,2016,South Australia,"1,460"
1108,Latvia,2016,South Australia,640
1109,Lithuania,2016,South Australia,340
1110,Poland,2016,South Australia,"5,720"
1111,Russia,2016,South Australia,"1,580"
1112,Slovakia,2016,South Australia,490
1113,Ukraine,2016,South Australia,"1,170"
1114,Algeria,2016,South Australia,70
1115,Egypt,2016,South Australia,"1,670"
1116,Libya,2016,South Australia,100
1117,Morocco,2016,South Australia,80
1118,Sudan,2016,South Australia,"1,100"
1119,Tunisia,2016,South Australia,20
1120,Western Sahara,2016,South Australia,0
1121,Sp North Africa,2016,South Australia,0
1122,South Sudan,2016,South Australia,980
1123,Bahrain,2016,South Australia,70
1124,Gaza Str/W Bank,2016,South Australia,120
1125,Iran,2016,South Australia,"5,070"
1126,Iraq,2016,South Australia,"1,690"
1127,Israel,2016,South Australia,260
1128,Jordan,2016,South Australia,250
1129,Kuwait,2016,South Australia,220
1130,Lebanon,2016,South Australia,"1,840"
1131,Oman,2016,South Australia,170
1132,Qatar,2016,South Australia,40
1133,Saudi Arabia,2016,South Australia,"1,300"
1134,Syria,2016,South Australia,820
1135,Turkey,2016,South Australia,670
1136,Unit Arab Emir,2016,South Australia,390
1137,Yemen,2016,South Australia,40
1138,Myanmar,2016,South Australia,"1,610"
1139,Cambodia,2016,South Australia,"3,320"
1140,Laos,2016,South Australia,560
1141,Thailand,2016,South Australia,"2,990"
1142,Vietnam,2016,South Australia,"15,690"
1143,Brunei,2016,South Australia,140
1144,Indonesia,2016,South Australia,"2,270"
1145,Malaysia,2016,South Australia,"8,440"
1146,Philippines,2016,South Australia,"13,300"
1147,Singapore,2016,South Australia,"2,610"
1148,Timor-Leste,2016,South Australia,130
1149,China,2016,South Australia,"26,770"
1150,Hong Kong,2016,South Australia,"4,020"
1151,Macau,2016,South Australia,100
1152,Mongolia,2016,South Australia,50
1153,Taiwan,2016,South Australia,"1,940"
1154,Japan,2016,South Australia,"1,720"
1155,"Korea, North",2016,South Australia,10
1156,"Korea, South",2016,South Australia,"4,100"
1157,Bangladesh,2016,South Australia,"2,160"
1158,Bhutan,2016,South Australia,"1,510"
1159,India,2016,South Australia,"29,010"
1160,Maldives,2016,South Australia,50
1161,Nepal,2016,South Australia,"3,010"
1162,Pakistan,2016,South Australia,"3,760"
1163,Sri Lanka,2016,South Australia,"4,200"
1164,Afghanistan,2016,South Australia,"7,070"
1165,Armenia,2016,South Australia,140
1166,Azerbaijan,2016,South Australia,30
1167,Georgia,2016,South Australia,70
1168,Kazakhstan,2016,South Australia,170
1169,Kyrgyzstan,2016,South Australia,40
1170,Tajikistan,2016,South Australia,10
1171,Turkmenistan,2016,South Australia,0
1172,Uzbekistan,2016,South Australia,240
1173,Bermuda,2016,South Australia,20
1174,Canada,2016,South Australia,"2,700"
1175,St Pierre/Mique,2016,South Australia,0
1176,USA,2016,South Australia,"5,230"
1177,Argentina,2016,South Australia,540
1178,Bolivia,2016,South Australia,50
1179,Brazil,2016,South Australia,"1,030"
1180,Chile,2016,South Australia,880
1181,Colombia,2016,South Australia,680
1182,Ecuador,2016,South Australia,90
1183,Falkland Is,2016,South Australia,10
1184,French Guiana,2016,South Australia,0
1185,Guyana,2016,South Australia,40
1186,Paraguay,2016,South Australia,10
1187,Peru,2016,South Australia,400
1188,Suriname,2016,South Australia,10
1189,Uruguay,2016,South Australia,140
1190,Venezuela,2016,South Australia,520
1191,"S America, nec",2016,South Australia,0
1192,Belize,2016,South Australia,10
1193,Costa Rica,2016,South Australia,20
1194,El Salvador,2016,South Australia,900
1195,Guatemala,2016,South Australia,20
1196,Honduras,2016,South Australia,10
1197,Mexico,2016,South Australia,400
1198,Nicaragua,2016,South Australia,40
1199,Panama,2016,South Australia,10
1200,Anguilla,2016,South Australia,0
1201,Antigua/Barbuda,2016,South Australia,0
1202,Aruba,2016,South Australia,10
1203,Bahamas,2016,South Australia,10
1204,Barbados,2016,South Australia,20
1205,Cayman Islands,2016,South Australia,0
1206,Cuba,2016,South Australia,40
1207,Dominica,2016,South Australia,0
1208,Dominican Rep,2016,South Australia,10
1209,Grenada,2016,South Australia,0
1210,Guadeloupe,2016,South Australia,0
1211,Haiti,2016,South Australia,0
1212,Jamaica,2016,South Australia,50
1213,Martinique,2016,South Australia,0
1214,Montserrat,2016,South Australia,0
1215,Puerto Rico,2016,South Australia,10
1216,St Kitts/Nevis,2016,South Australia,0
1217,St Lucia,2016,South Australia,10
1218,St Vinc/Grenad,2016,South Australia,0
1219,Trinidad/Tobago,2016,South Australia,50
1220,Turks/Caicos Is,2016,South Australia,0
1221,"Virgin Is, Brit",2016,South Australia,10
1222,"Virgin Is, US",2016,South Australia,0
1223,St Barthelemy,2016,South Australia,0
1224,St Martin (Fr),2016,South Australia,0
1225,Bonaire/SE/Saba,2016,South Australia,0
1226,Curacao,2016,South Australia,10
1227,Sint Maarten Dp,2016,South Australia,0
1228,Benin,2016,South Australia,20
1229,Burkina Faso,2016,South Australia,0
1230,Cameroon,2016,South Australia,30
1231,Cabo Verde,2016,South Australia,0
1232,Cent Africa Rep,2016,South Australia,0
1233,Chad,2016,South Australia,0
1234,"Congo, Rep",2016,South Australia,270
1235,"Congo, Dem Rep",2016,South Australia,800
1236,Cote d'Ivoire,2016,South Australia,100
1237,Equator Guinea,2016,South Australia,0
1238,Gabon,2016,South Australia,0
1239,Gambia,2016,South Australia,0
1240,Ghana,2016,South Australia,380
1241,Guinea,2016,South Australia,160
1242,Guinea-Bissau,2016,South Australia,0
1243,Liberia,2016,South Australia,660
1244,Mali,2016,South Australia,0
1245,Mauritania,2016,South Australia,0
1246,Niger,2016,South Australia,0
1247,Nigeria,2016,South Australia,600
1248,Sao Tome/Princ,2016,South Australia,0
1249,Senegal,2016,South Australia,10
1250,Sierra Leone,2016,South Australia,280
1251,Togo,2016,South Australia,50
1252,Angola,2016,South Australia,30
1253,Botswana,2016,South Australia,70
1254,Burundi,2016,South Australia,680
1255,Comoros,2016,South Australia,0
1256,Djibouti,2016,South Australia,10
1257,Eritrea,2016,South Australia,390
1258,Ethiopia,2016,South Australia,930
1259,Kenya,2016,South Australia,"1,980"
1260,Lesotho,2016,South Australia,10
1261,Madagascar,2016,South Australia,20
1262,Malawi,2016,South Australia,140
1263,Mauritius,2016,South Australia,240
1264,Mayotte,2016,South Australia,0
1265,Mozambique,2016,South Australia,40
1266,Namibia,2016,South Australia,100
1267,Reunion,2016,South Australia,0
1268,Rwanda,2016,South Australia,150
1269,St Helena,2016,South Australia,0
1270,Seychelles,2016,South Australia,60
1271,Somalia,2016,South Australia,310
1272,South Africa,2016,South Australia,"7,150"
1273,Eswatini,2016,South Australia,10
1274,Tanzania,2016,South Australia,600
1275,Uganda,2016,South Australia,370
1276,Zambia,2016,South Australia,340
1277,Zimbabwe,2016,South Australia,"1,740"
1278,"S & E Afr, nec",2016,South Australia,0
1279,Inadequately described,2016,South Australia,0
1280,Australia,2016,Western Australia,"1,660,600"
1281,Norfolk Island,2016,Western Australia,20
1282,"Aust E T, nec",2016,Western Australia,0
1283,New Zealand,2016,Western Australia,"87,350"
1284,New Caledonia,2016,Western Australia,50
1285,PNG,2016,Western Australia,"2,410"
1286,Solomon Islands,2016,Western Australia,120
1287,Vanuatu,2016,Western Australia,60
1288,Guam,2016,Western Australia,10
1289,Kiribati,2016,Western Australia,30
1290,Marshall Is,2016,Western Australia,0
1291,"Micronesia, F S",2016,Western Australia,0
1292,Nauru,2016,Western Australia,30
1293,N Mariana Is,2016,Western Australia,0
1294,Palau,2016,Western Australia,0
1295,Cook Islands,2016,Western Australia,560
1296,Fiji,2016,Western Australia,"1,590"
1297,French Poly,2016,Western Australia,30
1298,Niue,2016,Western Australia,70
1299,Samoa,2016,Western Australia,660
1300,Samoa American,2016,Western Australia,10
1301,Tokelau,2016,Western Australia,20
1302,Tonga,2016,Western Australia,330
1303,Tuvalu,2016,Western Australia,10
1304,Wallis/Futuna,2016,Western Australia,0
1305,Pitcairn Is,2016,Western Australia,0
1306,"Polynesia, nec",2016,Western Australia,0
1307,Adelie Land,2016,Western Australia,0
1308,Argentinian A T,2016,Western Australia,0
1309,Australian A T,2016,Western Australia,0
1310,British A T,2016,Western Australia,0
1311,Chilean A T,2016,Western Australia,0
1312,Queen Maud Land,2016,Western Australia,0
1313,Ross Dependency,2016,Western Australia,0
1314,England,2016,Western Australia,"213,940"
1315,Isle of Man,2016,Western Australia,270
1316,N'thern Ireland,2016,Western Australia,"4,900"
1317,Scotland,2016,Western Australia,"30,350"
1318,Wales,2016,Western Australia,"7,320"
1319,Guernsey,2016,Western Australia,230
1320,Jersey,2016,Western Australia,370
1321,Ireland,2016,Western Australia,"21,580"
1322,Austria,2016,Western Australia,"1,480"
1323,Belgium,2016,Western Australia,950
1324,France,2016,Western Australia,"4,680"
1325,Germany,2016,Western Australia,"12,770"
1326,Liechtenstein,2016,Western Australia,0
1327,Luxembourg,2016,Western Australia,50
1328,Monaco,2016,Western Australia,10
1329,Netherlands,2016,Western Australia,"10,390"
1330,Switzerland,2016,Western Australia,"2,220"
1331,Denmark,2016,Western Australia,"1,340"
1332,Faroe Islands,2016,Western Australia,10
1333,Finland,2016,Western Australia,650
1334,Greenland,2016,Western Australia,0
1335,Iceland,2016,Western Australia,140
1336,Norway,2016,Western Australia,640
1337,Sweden,2016,Western Australia,"1,280"
1338,Aland Islands,2016,Western Australia,0
1339,Andorra,2016,Western Australia,0
1340,Gibraltar,2016,Western Australia,110
1341,Holy See,2016,Western Australia,0
1342,Italy,2016,Western Australia,"21,960"
1343,Malta,2016,Western Australia,"1,050"
1344,Portugal,2016,Western Australia,"2,960"
1345,San Marino,2016,Western Australia,0
1346,Spain,2016,Western Australia,"1,640"
1347,Albania,2016,Western Australia,230
1348,Bosnia/Herzegov,2016,Western Australia,"3,980"
1349,Bulgaria,2016,Western Australia,440
1350,Croatia,2016,Western Australia,"6,250"
1351,Cyprus,2016,Western Australia,520
1352,North Macedonia,2016,Western Australia,"4,110"
1353,Greece,2016,Western Australia,"2,750"
1354,Moldova,2016,Western Australia,60
1355,Romania,2016,Western Australia,"2,110"
1356,Slovenia,2016,Western Australia,520
1357,Montenegro,2016,Western Australia,220
1358,Serbia,2016,Western Australia,"3,000"
1359,Kosovo,2016,Western Australia,70
1360,Belarus,2016,Western Australia,120
1361,Czechia,2016,Western Australia,"1,210"
1362,Estonia,2016,Western Australia,800
1363,Hungary,2016,Western Australia,"1,460"
1364,Latvia,2016,Western Australia,340
1365,Lithuania,2016,Western Australia,250
1366,Poland,2016,Western Australia,"6,670"
1367,Russia,2016,Western Australia,"2,310"
1368,Slovakia,2016,Western Australia,580
1369,Ukraine,2016,Western Australia,930
1370,Algeria,2016,Western Australia,170
1371,Egypt,2016,Western Australia,"2,560"
1372,Libya,2016,Western Australia,380
1373,Morocco,2016,Western Australia,190
1374,Sudan,2016,Western Australia,"2,480"
1375,Tunisia,2016,Western Australia,70
1376,Western Sahara,2016,Western Australia,0
1377,Sp North Africa,2016,Western Australia,0
1378,South Sudan,2016,Western Australia,"1,320"
1379,Bahrain,2016,Western Australia,270
1380,Gaza Str/W Bank,2016,Western Australia,220
1381,Iran,2016,Western Australia,"6,670"
1382,Iraq,2016,Western Australia,"3,890"
1383,Israel,2016,Western Australia,800
1384,Jordan,2016,Western Australia,530
1385,Kuwait,2016,Western Australia,670
1386,Lebanon,2016,Western Australia,"1,310"
1387,Oman,2016,Western Australia,230
1388,Qatar,2016,Western Australia,260
1389,Saudi Arabia,2016,Western Australia,"1,400"
1390,Syria,2016,Western Australia,660
1391,Turkey,2016,Western Australia,"1,470"
1392,Unit Arab Emir,2016,Western Australia,"1,270"
1393,Yemen,2016,Western Australia,120
1394,Myanmar,2016,Western Australia,"9,110"
1395,Cambodia,2016,Western Australia,"1,320"
