,birth_country,year,destination,values
708,Turks/Caicos Is,2001,Victoria,0
709,"Virgin Is, Brit",2001,Victoria,0
710,"Virgin Is, US",2001,Victoria,0
711,St Barthelemy,2001,Victoria,0
712,St Martin (Fr),2001,Victoria,0
713,Bonaire/SE/Saba,2001,Victoria,0
714,Curacao,2001,Victoria,10
715,Sint Maarten Dp,2001,Victoria,0
716,Benin,2001,Victoria,10
717,Burkina Faso,2001,Victoria,10
718,Cameroon,2001,Victoria,10
719,Cabo Verde,2001,Victoria,10
720,Cent Africa Rep,2001,Victoria,0
721,Chad,2001,Victoria,10
722,"Congo, Rep",2001,Victoria,30
723,"Congo, Dem Rep",2001,Victoria,50
724,Cote d'Ivoire,2001,Victoria,20
725,Equator Guinea,2001,Victoria,0
726,Gabon,2001,Victoria,10
727,Gambia,2001,Victoria,10
728,Ghana,2001,Victoria,410
729,Guinea,2001,Victoria,10
730,Guinea-Bissau,2001,Victoria,0
731,Liberia,2001,Victoria,30
732,Mali,2001,Victoria,10
733,Mauritania,2001,Victoria,10
734,Niger,2001,Victoria,0
735,Nigeria,2001,Victoria,460
736,Sao Tome/Princ,2001,Victoria,10
737,Senegal,2001,Victoria,40
738,Sierra Leone,2001,Victoria,30
739,Togo,2001,Victoria,0
740,Angola,2001,Victoria,80
741,Botswana,2001,Victoria,210
742,Burundi,2001,Victoria,0
743,Comoros,2001,Victoria,10
744,Djibouti,2001,Victoria,40
745,Eritrea,2001,Victoria,"1,110"
746,Ethiopia,2001,Victoria,"2,140"
747,Kenya,2001,Victoria,"1,200"
748,Lesotho,2001,Victoria,10
749,Madagascar,2001,Victoria,40
750,Malawi,2001,Victoria,120
751,Mauritius,2001,Victoria,"8,970"
752,Mayotte,2001,Victoria,0
753,Mozambique,2001,Victoria,110
754,Namibia,2001,Victoria,50
755,Reunion,2001,Victoria,20
756,Rwanda,2001,Victoria,0
757,St Helena,2001,Victoria,10
758,Seychelles,2001,Victoria,"1,160"
759,Somalia,2001,Victoria,"2,310"
760,South Africa,2001,Victoria,"16,980"
761,Eswatini,2001,Victoria,40
762,Tanzania,2001,Victoria,360
763,Uganda,2001,Victoria,250
764,Zambia,2001,Victoria,490
765,Zimbabwe,2001,Victoria,"1,420"
766,"S & E Afr, nec",2001,Victoria,0
767,Inadequately described,2001,Victoria,0
768,Australia,2001,Queensland,"2,927,700"
769,Norfolk Island,2001,Queensland,70
770,"Aust E T, nec",2001,Queensland,0
771,New Zealand,2001,Queensland,"137,050"
772,New Caledonia,2001,Queensland,470
773,PNG,2001,Queensland,"13,140"
774,Solomon Islands,2001,Queensland,640
775,Vanuatu,2001,Queensland,330
776,Guam,2001,Queensland,20
777,Kiribati,2001,Queensland,120
778,Marshall Is,2001,Queensland,10
779,"Micronesia, F S",2001,Queensland,10
780,Nauru,2001,Queensland,140
781,N Mariana Is,2001,Queensland,0
782,Palau,2001,Queensland,0
783,Cook Islands,2001,Queensland,"1,140"
784,Fiji,2001,Queensland,"8,280"
785,French Poly,2001,Queensland,160
786,Niue,2001,Queensland,140
787,Samoa,2001,Queensland,"4,200"
788,Samoa American,2001,Queensland,50
789,Tokelau,2001,Queensland,100
790,Tonga,2001,Queensland,"1,070"
791,Tuvalu,2001,Queensland,40
792,Wallis/Futuna,2001,Queensland,0
793,Pitcairn Is,2001,Queensland,0
794,"Polynesia, nec",2001,Queensland,20
795,Adelie Land,2001,Queensland,0
796,Argentinian A T,2001,Queensland,0
797,Australian A T,2001,Queensland,0
798,British A T,2001,Queensland,0
799,Chilean A T,2001,Queensland,0
800,Queen Maud Land,2001,Queensland,0
801,Ross Dependency,2001,Queensland,0
802,England,2001,Queensland,"158,160"
803,Isle of Man,2001,Queensland,130
804,N'thern Ireland,2001,Queensland,"3,520"
805,Scotland,2001,Queensland,"22,450"
806,Wales,2001,Queensland,"5,180"
807,Guernsey,2001,Queensland,110
808,Jersey,2001,Queensland,170
809,Ireland,2001,Queensland,"7,170"
810,Austria,2001,Queensland,"3,160"
811,Belgium,2001,Queensland,"1,090"
812,France,2001,Queensland,"3,390"
813,Germany,2001,Queensland,"20,560"
814,Liechtenstein,2001,Queensland,0
815,Luxembourg,2001,Queensland,30
816,Monaco,2001,Queensland,10
817,Netherlands,2001,Queensland,"16,560"
818,Switzerland,2001,Queensland,"2,540"
819,Denmark,2001,Queensland,"2,660"
820,Faroe Islands,2001,Queensland,10
821,Finland,2001,Queensland,"2,990"
822,Greenland,2001,Queensland,10
823,Iceland,2001,Queensland,110
824,Norway,2001,Queensland,"1,090"
825,Sweden,2001,Queensland,"1,740"
826,Aland Islands,2001,Queensland,0
827,Andorra,2001,Queensland,0
828,Gibraltar,2001,Queensland,60
829,Holy See,2001,Queensland,0
830,Italy,2001,Queensland,"15,670"
831,Malta,2001,Queensland,"3,060"
832,Portugal,2001,Queensland,900
833,San Marino,2001,Queensland,0
834,Spain,2001,Queensland,"2,010"
835,Albania,2001,Queensland,170
836,Bosnia/Herzegov,2001,Queensland,"3,460"
837,Bulgaria,2001,Queensland,310
838,Croatia,2001,Queensland,"4,020"
839,Cyprus,2001,Queensland,"1,290"
840,North Macedonia,2001,Queensland,910
841,Greece,2001,Queensland,"4,280"
842,Moldova,2001,Queensland,20
843,Romania,2001,Queensland,"1,850"
844,Slovenia,2001,Queensland,680
845,Montenegro,2001,Queensland,500
846,Serbia,2001,Queensland,"4,980"
847,Kosovo,2001,Queensland,0
848,Belarus,2001,Queensland,70
849,Czechia,2001,Queensland,"1,890"
850,Estonia,2001,Queensland,160
851,Hungary,2001,Queensland,"3,310"
852,Latvia,2001,Queensland,710
853,Lithuania,2001,Queensland,290
854,Poland,2001,Queensland,"5,750"
855,Russia,2001,Queensland,"1,410"
856,Slovakia,2001,Queensland,840
857,Ukraine,2001,Queensland,"1,020"
858,Algeria,2001,Queensland,220
859,Egypt,2001,Queensland,"1,660"
860,Libya,2001,Queensland,110
861,Morocco,2001,Queensland,170
862,Sudan,2001,Queensland,420
863,Tunisia,2001,Queensland,60
864,Western Sahara,2001,Queensland,0
865,Sp North Africa,2001,Queensland,0
866,South Sudan,2001,Queensland,0
867,Bahrain,2001,Queensland,80
868,Gaza Str/W Bank,2001,Queensland,90
869,Iran,2001,Queensland,"1,360"
870,Iraq,2001,Queensland,690
871,Israel,2001,Queensland,470
872,Jordan,2001,Queensland,160
873,Kuwait,2001,Queensland,160
874,Lebanon,2001,Queensland,"1,250"
875,Oman,2001,Queensland,60
876,Qatar,2001,Queensland,10
877,Saudi Arabia,2001,Queensland,160
878,Syria,2001,Queensland,220
879,Turkey,2001,Queensland,"1,040"
880,Unit Arab Emir,2001,Queensland,210
881,Yemen,2001,Queensland,40
882,Myanmar,2001,Queensland,600
883,Cambodia,2001,Queensland,"1,010"
884,Laos,2001,Queensland,950
885,Thailand,2001,Queensland,"3,080"
886,Vietnam,2001,Queensland,"12,060"
887,Brunei,2001,Queensland,220
888,Indonesia,2001,Queensland,"5,080"
889,Malaysia,2001,Queensland,"8,540"
890,Philippines,2001,Queensland,"16,560"
891,Singapore,2001,Queensland,"4,630"
892,Timor-Leste,2001,Queensland,510
893,China,2001,Queensland,"9,440"
894,Hong Kong,2001,Queensland,"7,210"
895,Macau,2001,Queensland,180
896,Mongolia,2001,Queensland,20
897,Taiwan,2001,Queensland,"9,110"
898,Japan,2001,Queensland,"6,540"
899,"Korea, North",2001,Queensland,30
900,"Korea, South",2001,Queensland,"4,000"
901,Bangladesh,2001,Queensland,520
902,Bhutan,2001,Queensland,0
903,India,2001,Queensland,"7,240"
904,Maldives,2001,Queensland,20
905,Nepal,2001,Queensland,140
906,Pakistan,2001,Queensland,770
907,Sri Lanka,2001,Queensland,"4,460"
908,Afghanistan,2001,Queensland,600
909,Armenia,2001,Queensland,10
910,Azerbaijan,2001,Queensland,10
911,Georgia,2001,Queensland,0
912,Kazakhstan,2001,Queensland,60
913,Kyrgyzstan,2001,Queensland,30
914,Tajikistan,2001,Queensland,0
915,Turkmenistan,2001,Queensland,0
916,Uzbekistan,2001,Queensland,10
917,Bermuda,2001,Queensland,110
918,Canada,2001,Queensland,"6,720"
919,St Pierre/Mique,2001,Queensland,0
920,USA,2001,Queensland,"11,070"
921,Argentina,2001,Queensland,940
922,Bolivia,2001,Queensland,60
923,Brazil,2001,Queensland,700
924,Chile,2001,Queensland,"1,430"
925,Colombia,2001,Queensland,770
926,Ecuador,2001,Queensland,70
927,Falkland Is,2001,Queensland,20
928,French Guiana,2001,Queensland,0
929,Guyana,2001,Queensland,120
930,Paraguay,2001,Queensland,40
931,Peru,2001,Queensland,420
932,Suriname,2001,Queensland,20
933,Uruguay,2001,Queensland,510
934,Venezuela,2001,Queensland,150
935,"S America, nec",2001,Queensland,0
936,Belize,2001,Queensland,10
937,Costa Rica,2001,Queensland,40
938,El Salvador,2001,Queensland,"2,540"
939,Guatemala,2001,Queensland,60
940,Honduras,2001,Queensland,30
941,Mexico,2001,Queensland,200
942,Nicaragua,2001,Queensland,110
943,Panama,2001,Queensland,20
944,Anguilla,2001,Queensland,0
945,Antigua/Barbuda,2001,Queensland,0
946,Aruba,2001,Queensland,10
947,Bahamas,2001,Queensland,60
948,Barbados,2001,Queensland,140
949,Cayman Islands,2001,Queensland,0
950,Cuba,2001,Queensland,80
951,Dominica,2001,Queensland,0
952,Dominican Rep,2001,Queensland,20
953,Grenada,2001,Queensland,40
954,Guadeloupe,2001,Queensland,0
955,Haiti,2001,Queensland,10
956,Jamaica,2001,Queensland,240
957,Martinique,2001,Queensland,20
958,Montserrat,2001,Queensland,0
959,Puerto Rico,2001,Queensland,20
960,St Kitts/Nevis,2001,Queensland,10
961,St Lucia,2001,Queensland,10
962,St Vinc/Grenad,2001,Queensland,20
963,Trinidad/Tobago,2001,Queensland,340
964,Turks/Caicos Is,2001,Queensland,0
965,"Virgin Is, Brit",2001,Queensland,0
966,"Virgin Is, US",2001,Queensland,0
967,St Barthelemy,2001,Queensland,0
968,St Martin (Fr),2001,Queensland,0
969,Bonaire/SE/Saba,2001,Queensland,0
970,Curacao,2001,Queensland,20
971,Sint Maarten Dp,2001,Queensland,0
972,Benin,2001,Queensland,10
973,Burkina Faso,2001,Queensland,0
974,Cameroon,2001,Queensland,10
975,Cabo Verde,2001,Queensland,0
976,Cent Africa Rep,2001,Queensland,0
977,Chad,2001,Queensland,0
978,"Congo, Rep",2001,Queensland,40
979,"Congo, Dem Rep",2001,Queensland,50
980,Cote d'Ivoire,2001,Queensland,10
981,Equator Guinea,2001,Queensland,0
982,Gabon,2001,Queensland,0
983,Gambia,2001,Queensland,0
984,Ghana,2001,Queensland,140
985,Guinea,2001,Queensland,0
986,Guinea-Bissau,2001,Queensland,0
987,Liberia,2001,Queensland,10
988,Mali,2001,Queensland,0
989,Mauritania,2001,Queensland,10
990,Niger,2001,Queensland,0
991,Nigeria,2001,Queensland,250
992,Sao Tome/Princ,2001,Queensland,0
993,Senegal,2001,Queensland,50
994,Sierra Leone,2001,Queensland,30
995,Togo,2001,Queensland,0
996,Angola,2001,Queensland,40
997,Botswana,2001,Queensland,130
998,Burundi,2001,Queensland,10
999,Comoros,2001,Queensland,0
1000,Djibouti,2001,Queensland,0
1001,Eritrea,2001,Queensland,90
1002,Ethiopia,2001,Queensland,250
1003,Kenya,2001,Queensland,"1,200"
1004,Lesotho,2001,Queensland,10
1005,Madagascar,2001,Queensland,50
1006,Malawi,2001,Queensland,110
1007,Mauritius,2001,Queensland,"1,080"
1008,Mayotte,2001,Queensland,0
1009,Mozambique,2001,Queensland,120
1010,Namibia,2001,Queensland,100
1011,Reunion,2001,Queensland,20
1012,Rwanda,2001,Queensland,10
1013,St Helena,2001,Queensland,0
1014,Seychelles,2001,Queensland,460
1015,Somalia,2001,Queensland,200
1016,South Africa,2001,Queensland,"15,380"
1017,Eswatini,2001,Queensland,20
1018,Tanzania,2001,Queensland,300
1019,Uganda,2001,Queensland,190
1020,Zambia,2001,Queensland,700
1021,Zimbabwe,2001,Queensland,"3,580"
1022,"S & E Afr, nec",2001,Queensland,0
1023,Inadequately described,2001,Queensland,0
1024,Australia,2001,South Australia,"1,184,810"
1025,Norfolk Island,2001,South Australia,0
1026,"Aust E T, nec",2001,South Australia,0
1027,New Zealand,2001,South Australia,"11,800"
1028,New Caledonia,2001,South Australia,30
1029,PNG,2001,South Australia,910
1030,Solomon Islands,2001,South Australia,30
1031,Vanuatu,2001,South Australia,20
1032,Guam,2001,South Australia,0
1033,Kiribati,2001,South Australia,20
1034,Marshall Is,2001,South Australia,0
1035,"Micronesia, F S",2001,South Australia,0
1036,Nauru,2001,South Australia,20
1037,N Mariana Is,2001,South Australia,0
1038,Palau,2001,South Australia,0
1039,Cook Islands,2001,South Australia,60
1040,Fiji,2001,South Australia,870
1041,French Poly,2001,South Australia,10
1042,Niue,2001,South Australia,0
1043,Samoa,2001,South Australia,70
1044,Samoa American,2001,South Australia,10
1045,Tokelau,2001,South Australia,0
1046,Tonga,2001,South Australia,60
1047,Tuvalu,2001,South Australia,0
1048,Wallis/Futuna,2001,South Australia,0
1049,Pitcairn Is,2001,South Australia,0
1050,"Polynesia, nec",2001,South Australia,10
1051,Adelie Land,2001,South Australia,0
1052,Argentinian A T,2001,South Australia,0
1053,Australian A T,2001,South Australia,0
1054,British A T,2001,South Australia,0
1055,Chilean A T,2001,South Australia,0
1056,Queen Maud Land,2001,South Australia,0
1057,Ross Dependency,2001,South Australia,0
1058,England,2001,South Australia,"112,420"
1059,Isle of Man,2001,South Australia,60
1060,N'thern Ireland,2001,South Australia,"2,270"
1061,Scotland,2001,South Australia,"15,720"
1062,Wales,2001,South Australia,"3,440"
1063,Guernsey,2001,South Australia,50
1064,Jersey,2001,South Australia,100
1065,Ireland,2001,South Australia,"3,480"
1066,Austria,2001,South Australia,"1,910"
1067,Belgium,2001,South Australia,440
1068,France,2001,South Australia,"1,220"
1069,Germany,2001,South Australia,"13,760"
1070,Liechtenstein,2001,South Australia,0
1071,Luxembourg,2001,South Australia,10
1072,Monaco,2001,South Australia,0
1073,Netherlands,2001,South Australia,"9,140"
1074,Switzerland,2001,South Australia,610
1075,Denmark,2001,South Australia,700
1076,Faroe Islands,2001,South Australia,0
1077,Finland,2001,South Australia,600
1078,Greenland,2001,South Australia,0
1079,Iceland,2001,South Australia,30
1080,Norway,2001,South Australia,300
1081,Sweden,2001,South Australia,450
1082,Aland Islands,2001,South Australia,0
1083,Andorra,2001,South Australia,0
1084,Gibraltar,2001,South Australia,50
1085,Holy See,2001,South Australia,0
1086,Italy,2001,South Australia,"25,830"
1087,Malta,2001,South Australia,"1,970"
1088,Portugal,2001,South Australia,540
1089,San Marino,2001,South Australia,0
1090,Spain,2001,South Australia,770
1091,Albania,2001,South Australia,220
1092,Bosnia/Herzegov,2001,South Australia,"2,600"
1093,Bulgaria,2001,South Australia,430
1094,Croatia,2001,South Australia,"4,030"
1095,Cyprus,2001,South Australia,"1,700"
1096,North Macedonia,2001,South Australia,490
1097,Greece,2001,South Australia,"12,490"
1098,Moldova,2001,South Australia,20
1099,Romania,2001,South Australia,"1,170"
1100,Slovenia,2001,South Australia,630
1101,Montenegro,2001,South Australia,410
1102,Serbia,2001,South Australia,"3,930"
1103,Kosovo,2001,South Australia,0
1104,Belarus,2001,South Australia,100
1105,Czechia,2001,South Australia,"1,120"
1106,Estonia,2001,South Australia,270
1107,Hungary,2001,South Australia,"2,160"
1108,Latvia,2001,South Australia,"1,100"
1109,Lithuania,2001,South Australia,560
1110,Poland,2001,South Australia,"7,760"
1111,Russia,2001,South Australia,"1,070"
1112,Slovakia,2001,South Australia,630
1113,Ukraine,2001,South Australia,"1,760"
1114,Algeria,2001,South Australia,60
1115,Egypt,2001,South Australia,"1,210"
1116,Libya,2001,South Australia,50
1117,Morocco,2001,South Australia,50
1118,Sudan,2001,South Australia,270
1119,Tunisia,2001,South Australia,20
1120,Western Sahara,2001,South Australia,0
1121,Sp North Africa,2001,South Australia,0
1122,South Sudan,2001,South Australia,0
1123,Bahrain,2001,South Australia,40
1124,Gaza Str/W Bank,2001,South Australia,110
1125,Iran,2001,South Australia,"1,950"
1126,Iraq,2001,South Australia,880
1127,Israel,2001,South Australia,160
1128,Jordan,2001,South Australia,100
1129,Kuwait,2001,South Australia,50
1130,Lebanon,2001,South Australia,"1,650"
1131,Oman,2001,South Australia,20
1132,Qatar,2001,South Australia,0
1133,Saudi Arabia,2001,South Australia,70
1134,Syria,2001,South Australia,200
1135,Turkey,2001,South Australia,650
1136,Unit Arab Emir,2001,South Australia,40
1137,Yemen,2001,South Australia,30
1138,Myanmar,2001,South Australia,130
1139,Cambodia,2001,South Australia,"2,520"
1140,Laos,2001,South Australia,440
1141,Thailand,2001,South Australia,"1,350"
1142,Vietnam,2001,South Australia,"10,890"
1143,Brunei,2001,South Australia,120
1144,Indonesia,2001,South Australia,"1,380"
1145,Malaysia,2001,South Australia,"4,500"
1146,Philippines,2001,South Australia,"4,870"
1147,Singapore,2001,South Australia,"1,470"
1148,Timor-Leste,2001,South Australia,80
1149,China,2001,South Australia,"3,820"
1150,Hong Kong,2001,South Australia,"1,950"
1151,Macau,2001,South Australia,50
1152,Mongolia,2001,South Australia,0
1153,Taiwan,2001,South Australia,550
1154,Japan,2001,South Australia,880
1155,"Korea, North",2001,South Australia,10
1156,"Korea, South",2001,South Australia,890
1157,Bangladesh,2001,South Australia,120
1158,Bhutan,2001,South Australia,10
1159,India,2001,South Australia,"3,750"
1160,Maldives,2001,South Australia,20
1161,Nepal,2001,South Australia,70
1162,Pakistan,2001,South Australia,360
1163,Sri Lanka,2001,South Australia,"1,260"
1164,Afghanistan,2001,South Australia,"1,300"
1165,Armenia,2001,South Australia,100
1166,Azerbaijan,2001,South Australia,10
1167,Georgia,2001,South Australia,60
1168,Kazakhstan,2001,South Australia,90
1169,Kyrgyzstan,2001,South Australia,10
1170,Tajikistan,2001,South Australia,0
1171,Turkmenistan,2001,South Australia,0
1172,Uzbekistan,2001,South Australia,60
1173,Bermuda,2001,South Australia,10
1174,Canada,2001,South Australia,"1,760"
1175,St Pierre/Mique,2001,South Australia,0
1176,USA,2001,South Australia,"3,360"
1177,Argentina,2001,South Australia,320
1178,Bolivia,2001,South Australia,30
1179,Brazil,2001,South Australia,140
1180,Chile,2001,South Australia,730
1181,Colombia,2001,South Australia,80
1182,Ecuador,2001,South Australia,50
1183,Falkland Is,2001,South Australia,10
1184,French Guiana,2001,South Australia,0
1185,Guyana,2001,South Australia,30
1186,Paraguay,2001,South Australia,10
1187,Peru,2001,South Australia,130
1188,Suriname,2001,South Australia,10
1189,Uruguay,2001,South Australia,130
1190,Venezuela,2001,South Australia,70
1191,"S America, nec",2001,South Australia,0
1192,Belize,2001,South Australia,0
1193,Costa Rica,2001,South Australia,0
1194,El Salvador,2001,South Australia,910
1195,Guatemala,2001,South Australia,20
1196,Honduras,2001,South Australia,10
1197,Mexico,2001,South Australia,50
1198,Nicaragua,2001,South Australia,30
1199,Panama,2001,South Australia,10
1200,Anguilla,2001,South Australia,0
1201,Antigua/Barbuda,2001,South Australia,0
1202,Aruba,2001,South Australia,0
1203,Bahamas,2001,South Australia,0
1204,Barbados,2001,South Australia,30
1205,Cayman Islands,2001,South Australia,0
1206,Cuba,2001,South Australia,10
1207,Dominica,2001,South Australia,0
1208,Dominican Rep,2001,South Australia,0
1209,Grenada,2001,South Australia,0
1210,Guadeloupe,2001,South Australia,0
1211,Haiti,2001,South Australia,10
1212,Jamaica,2001,South Australia,40
1213,Martinique,2001,South Australia,0
1214,Montserrat,2001,South Australia,0
1215,Puerto Rico,2001,South Australia,0
1216,St Kitts/Nevis,2001,South Australia,0
1217,St Lucia,2001,South Australia,0
1218,St Vinc/Grenad,2001,South Australia,0
1219,Trinidad/Tobago,2001,South Australia,30
1220,Turks/Caicos Is,2001,South Australia,0
1221,"Virgin Is, Brit",2001,South Australia,0
1222,"Virgin Is, US",2001,South Australia,0
1223,St Barthelemy,2001,South Australia,0
1224,St Martin (Fr),2001,South Australia,0
1225,Bonaire/SE/Saba,2001,South Australia,0
1226,Curacao,2001,South Australia,10
1227,Sint Maarten Dp,2001,South Australia,0
1228,Benin,2001,South Australia,0
1229,Burkina Faso,2001,South Australia,0
1230,Cameroon,2001,South Australia,10
1231,Cabo Verde,2001,South Australia,0
1232,Cent Africa Rep,2001,South Australia,0
1233,Chad,2001,South Australia,0
1234,"Congo, Rep",2001,South Australia,10
1235,"Congo, Dem Rep",2001,South Australia,10
1236,Cote d'Ivoire,2001,South Australia,0
1237,Equator Guinea,2001,South Australia,0
1238,Gabon,2001,South Australia,0
1239,Gambia,2001,South Australia,0
1240,Ghana,2001,South Australia,60
1241,Guinea,2001,South Australia,0
1242,Guinea-Bissau,2001,South Australia,0
1243,Liberia,2001,South Australia,10
1244,Mali,2001,South Australia,0
1245,Mauritania,2001,South Australia,0
1246,Niger,2001,South Australia,0
1247,Nigeria,2001,South Australia,80
1248,Sao Tome/Princ,2001,South Australia,0
1249,Senegal,2001,South Australia,10
1250,Sierra Leone,2001,South Australia,20
1251,Togo,2001,South Australia,0
1252,Angola,2001,South Australia,20
1253,Botswana,2001,South Australia,30
1254,Burundi,2001,South Australia,0
1255,Comoros,2001,South Australia,0
1256,Djibouti,2001,South Australia,0
1257,Eritrea,2001,South Australia,140
1258,Ethiopia,2001,South Australia,220
1259,Kenya,2001,South Australia,390
1260,Lesotho,2001,South Australia,0
1261,Madagascar,2001,South Australia,20
1262,Malawi,2001,South Australia,20
1263,Mauritius,2001,South Australia,120
1264,Mayotte,2001,South Australia,0
1265,Mozambique,2001,South Australia,10
1266,Namibia,2001,South Australia,30
1267,Reunion,2001,South Australia,0
1268,Rwanda,2001,South Australia,0
1269,St Helena,2001,South Australia,0
1270,Seychelles,2001,South Australia,30
1271,Somalia,2001,South Australia,100
1272,South Africa,2001,South Australia,"3,360"
1273,Eswatini,2001,South Australia,0
1274,Tanzania,2001,South Australia,130
1275,Uganda,2001,South Australia,50
1276,Zambia,2001,South Australia,160
1277,Zimbabwe,2001,South Australia,490
1278,"S & E Afr, nec",2001,South Australia,10
1279,Inadequately described,2001,South Australia,0
1280,Australia,2001,Western Australia,"1,361,280"
1281,Norfolk Island,2001,Western Australia,10
1282,"Aust E T, nec",2001,Western Australia,0
1283,New Zealand,2001,Western Australia,"49,680"
1284,New Caledonia,2001,Western Australia,30
1285,PNG,2001,Western Australia,"1,280"
1286,Solomon Islands,2001,Western Australia,40
1287,Vanuatu,2001,Western Australia,40
1288,Guam,2001,Western Australia,0
1289,Kiribati,2001,Western Australia,20
1290,Marshall Is,2001,Western Australia,0
1291,"Micronesia, F S",2001,Western Australia,0
1292,Nauru,2001,Western Australia,30
1293,N Mariana Is,2001,Western Australia,0
1294,Palau,2001,Western Australia,0
1295,Cook Islands,2001,Western Australia,120
1296,Fiji,2001,Western Australia,680
1297,French Poly,2001,Western Australia,10
1298,Niue,2001,Western Australia,20
1299,Samoa,2001,Western Australia,180
1300,Samoa American,2001,Western Australia,10
1301,Tokelau,2001,Western Australia,10
1302,Tonga,2001,Western Australia,90
1303,Tuvalu,2001,Western Australia,0
1304,Wallis/Futuna,2001,Western Australia,0
1305,Pitcairn Is,2001,Western Australia,0
1306,"Polynesia, nec",2001,Western Australia,10
1307,Adelie Land,2001,Western Australia,0
1308,Argentinian A T,2001,Western Australia,0
1309,Australian A T,2001,Western Australia,0
1310,British A T,2001,Western Australia,0
1311,Chilean A T,2001,Western Australia,0
1312,Queen Maud Land,2001,Western Australia,0
1313,Ross Dependency,2001,Western Australia,0
1314,England,2001,Western Australia,"186,550"
1315,Isle of Man,2001,Western Australia,180
1316,N'thern Ireland,2001,Western Australia,"3,370"
1317,Scotland,2001,Western Australia,"25,600"
1318,Wales,2001,Western Australia,"6,490"
1319,Guernsey,2001,Western Australia,180
1320,Jersey,2001,Western Australia,280
1321,Ireland,2001,Western Australia,"9,720"
1322,Austria,2001,Western Australia,"1,700"
1323,Belgium,2001,Western Australia,680
1324,France,2001,Western Australia,"1,790"
1325,Germany,2001,Western Australia,"11,050"
1326,Liechtenstein,2001,Western Australia,0
1327,Luxembourg,2001,Western Australia,30
1328,Monaco,2001,Western Australia,0
1329,Netherlands,2001,Western Australia,"11,820"
1330,Switzerland,2001,Western Australia,"1,800"
1331,Denmark,2001,Western Australia,"1,240"
1332,Faroe Islands,2001,Western Australia,0
1333,Finland,2001,Western Australia,600
1334,Greenland,2001,Western Australia,0
1335,Iceland,2001,Western Australia,150
1336,Norway,2001,Western Australia,610
1337,Sweden,2001,Western Australia,800
1338,Aland Islands,2001,Western Australia,0
1339,Andorra,2001,Western Australia,0
1340,Gibraltar,2001,Western Australia,120
1341,Holy See,2001,Western Australia,0
1342,Italy,2001,Western Australia,"24,630"
1343,Malta,2001,Western Australia,"1,120"
1344,Portugal,2001,Western Australia,"2,810"
1345,San Marino,2001,Western Australia,0
1346,Spain,2001,Western Australia,"1,200"
1347,Albania,2001,Western Australia,90
1348,Bosnia/Herzegov,2001,Western Australia,"3,170"
1349,Bulgaria,2001,Western Australia,240
1350,Croatia,2001,Western Australia,"5,980"
1351,Cyprus,2001,Western Australia,450
1352,North Macedonia,2001,Western Australia,"3,810"
1353,Greece,2001,Western Australia,"3,450"
1354,Moldova,2001,Western Australia,10
1355,Romania,2001,Western Australia,"1,490"
1356,Slovenia,2001,Western Australia,400
1357,Montenegro,2001,Western Australia,450
1358,Serbia,2001,Western Australia,"4,390"
1359,Kosovo,2001,Western Australia,0
1360,Belarus,2001,Western Australia,30
1361,Czechia,2001,Western Australia,"1,000"
1362,Estonia,2001,Western Australia,130
1363,Hungary,2001,Western Australia,"1,480"
1364,Latvia,2001,Western Australia,560
1365,Lithuania,2001,Western Australia,260
1366,Poland,2001,Western Australia,"7,350"
1367,Russia,2001,Western Australia,780
1368,Slovakia,2001,Western Australia,460
1369,Ukraine,2001,Western Australia,740
1370,Algeria,2001,Western Australia,130
1371,Egypt,2001,Western Australia,"1,770"
1372,Libya,2001,Western Australia,100
1373,Morocco,2001,Western Australia,120
1374,Sudan,2001,Western Australia,450
1375,Tunisia,2001,Western Australia,30
1376,Western Sahara,2001,Western Australia,0
1377,Sp North Africa,2001,Western Australia,0
1378,South Sudan,2001,Western Australia,0
1379,Bahrain,2001,Western Australia,100
1380,Gaza Str/W Bank,2001,Western Australia,180
1381,Iran,2001,Western Australia,"2,320"
1382,Iraq,2001,Western Australia,"1,750"
1383,Israel,2001,Western Australia,610
1384,Jordan,2001,Western Australia,270
1385,Kuwait,2001,Western Australia,240
1386,Lebanon,2001,Western Australia,950
1387,Oman,2001,Western Australia,70
1388,Qatar,2001,Western Australia,50
1389,Saudi Arabia,2001,Western Australia,210
1390,Syria,2001,Western Australia,280
1391,Turkey,2001,Western Australia,850
1392,Unit Arab Emir,2001,Western Australia,230
1393,Yemen,2001,Western Australia,70
1394,Myanmar,2001,Western Australia,"6,150"
1395,Cambodia,2001,Western Australia,730
1396,Laos,2001,Western Australia,160
1397,Thailand,2001,Western Australia,"2,710"
1398,Vietnam,2001,Western Australia,"10,780"
1399,Brunei,2001,Western Australia,980
1400,Indonesia,2001,Western Australia,"9,180"
1401,Malaysia,2001,Western Australia,"19,390"
1402,Philippines,2001,Western Australia,"5,970"
1403,Singapore,2001,Western Australia,"11,070"
1404,Timor-Leste,2001,Western Australia,390
1405,China,2001,Western Australia,"5,710"
1406,Hong Kong,2001,Western Australia,"3,940"
1407,Macau,2001,Western Australia,100
1408,Mongolia,2001,Western Australia,10
1409,Taiwan,2001,Western Australia,970
1410,Japan,2001,Western Australia,"2,340"
1411,"Korea, North",2001,Western Australia,20
1412,"Korea, South",2001,Western Australia,"1,420"
1413,Bangladesh,2001,Western Australia,500
